,index,image_link,group_id,entity_name
465,465,https://m.media-amazon.com/images/I/31GNqESSmKL.jpg,276700,wattage
472,472,https://m.media-amazon.com/images/I/31GoXwn1aEL.jpg,860821,wattage
584,584,https://m.media-amazon.com/images/I/31LwkMqi+DL.jpg,306956,wattage
597,597,https://m.media-amazon.com/images/I/31N0+PxQKpL.jpg,922709,wattage
607,607,https://m.media-amazon.com/images/I/31Ndj1RNDYL.jpg,928606,wattage
615,615,https://m.media-amazon.com/images/I/31NtW+XAQbS.jpg,997176,wattage
621,621,https://m.media-amazon.com/images/I/31OAkCZ7OVL.jpg,416664,wattage
644,644,https://m.media-amazon.com/images/I/31PIGUDRcUL.jpg,997176,wattage
652,652,https://m.media-amazon.com/images/I/31PUY-Ei5NL.jpg,752266,wattage
695,695,https://m.media-amazon.com/images/I/31RgINXWvVL.jpg,746096,wattage
723,723,https://m.media-amazon.com/images/I/31SsDpoaZzL.jpg,957050,wattage
730,730,https://m.media-amazon.com/images/I/31TEIuuc2SL.jpg,922709,wattage
744,744,https://m.media-amazon.com/images/I/31U9q6LiKxL.jpg,187993,wattage
771,772,https://m.media-amazon.com/images/I/31VJg0vaGWL.jpg,519155,wattage
774,775,https://m.media-amazon.com/images/I/31VLvDs2kKL.jpg,860821,wattage
779,780,https://m.media-amazon.com/images/I/31VUtKNNs2L.jpg,746096,wattage
808,809,https://m.media-amazon.com/images/I/31WjY1kCiUL.jpg,860821,wattage
815,816,https://m.media-amazon.com/images/I/31WtBY9ADKL.jpg,860821,wattage
823,824,https://m.media-amazon.com/images/I/31X7tg9eF0S.jpg,983323,wattage
844,845,https://m.media-amazon.com/images/I/31YA-Fv-I9L.jpg,276700,wattage
850,851,https://m.media-amazon.com/images/I/31YSvO3erDL.jpg,883833,wattage
885,886,https://m.media-amazon.com/images/I/31aoamhRGFL.jpg,648011,wattage
899,900,https://m.media-amazon.com/images/I/31bMhyoGB1L.jpg,318770,wattage
913,914,https://m.media-amazon.com/images/I/31btQF9Tq8L.jpg,883833,wattage
919,920,https://m.media-amazon.com/images/I/31c5UOqokKL.jpg,883833,wattage
933,934,https://m.media-amazon.com/images/I/31cqW0wLgjL.jpg,648011,wattage
940,941,https://m.media-amazon.com/images/I/31d72yLgz+L.jpg,860821,wattage
968,969,https://m.media-amazon.com/images/I/31eY9xt4fZL.jpg,746096,wattage
1012,1013,https://m.media-amazon.com/images/I/31gvY0GEg1L.jpg,957050,wattage
1033,1034,https://m.media-amazon.com/images/I/31iHqkmxlSL.jpg,648011,wattage
1047,1048,https://m.media-amazon.com/images/I/31jPDelqOoL.jpg,752266,wattage
1059,1060,https://m.media-amazon.com/images/I/31jyPZenaZL.jpg,883833,wattage
1081,1082,https://m.media-amazon.com/images/I/31knqwAvLSL.jpg,763141,wattage
1126,1127,https://m.media-amazon.com/images/I/31mm0KQRdQL.jpg,648011,wattage
1131,1132,https://m.media-amazon.com/images/I/31mtZZPzZLL.jpg,997176,wattage
1270,1271,https://m.media-amazon.com/images/I/31tQMZp3k+L.jpg,860821,wattage
1277,1278,https://m.media-amazon.com/images/I/31tbnjZr6IS.jpg,883833,wattage
1304,1305,https://m.media-amazon.com/images/I/31uv47DgDKL.jpg,478428,wattage
1353,1354,https://m.media-amazon.com/images/I/31xHzi8nOKL.jpg,860821,wattage
1370,1371,https://m.media-amazon.com/images/I/31yLzE61JLL.jpg,276700,wattage
1410,1411,https://m.media-amazon.com/images/I/41+0fZlQNhL.jpg,641642,wattage
1413,1414,https://m.media-amazon.com/images/I/41+1LfTsVpL.jpg,219211,wattage
1426,1427,https://m.media-amazon.com/images/I/41+4PUXnIPL.jpg,860821,wattage
1439,1440,https://m.media-amazon.com/images/I/41+8IQsjX2L.jpg,922709,wattage
1445,1446,https://m.media-amazon.com/images/I/41+9x+bJjnL.jpg,318770,wattage
1447,1448,https://m.media-amazon.com/images/I/41+By5gaaGS.jpg,276700,wattage
1465,1466,https://m.media-amazon.com/images/I/41+FrIU9LNL.jpg,983323,wattage
1515,1516,https://m.media-amazon.com/images/I/41+RmJ8lWML.jpg,983323,wattage
1534,1535,https://m.media-amazon.com/images/I/41+WgnnS-4L.jpg,306956,wattage
1549,1550,https://m.media-amazon.com/images/I/41+b6q8jaYL.jpg,746096,wattage
1555,1556,https://m.media-amazon.com/images/I/41+bvT10DfL.jpg,957050,wattage
1578,1579,https://m.media-amazon.com/images/I/41+fDg80I2L.jpg,306956,wattage
1582,1583,https://m.media-amazon.com/images/I/41+fJwOTE2L.jpg,219211,wattage
1617,1618,https://m.media-amazon.com/images/I/41+nV2Z755L.jpg,306956,wattage
1621,1622,https://m.media-amazon.com/images/I/41+nliItlsL.jpg,641642,wattage
1626,1627,https://m.media-amazon.com/images/I/41+oPla2sQL.jpg,746096,wattage
1662,1663,https://m.media-amazon.com/images/I/41+uYxLbT7L.jpg,211213,wattage
1665,1666,https://m.media-amazon.com/images/I/41+ugDfu0bL.jpg,746096,wattage
1669,1670,https://m.media-amazon.com/images/I/41+vHv1qRPL.jpg,124643,wattage
1698,1699,https://m.media-amazon.com/images/I/41-1lQ2HeZL.jpg,997176,wattage
1723,1724,https://m.media-amazon.com/images/I/41-76dgJsoL.jpg,883833,wattage
1737,1738,https://m.media-amazon.com/images/I/41-AWIPa7SL.jpg,276700,wattage
1745,1746,https://m.media-amazon.com/images/I/41-CXQCtHaL.jpg,997176,wattage
1753,1754,https://m.media-amazon.com/images/I/41-FtxMZPxL.jpg,746096,wattage
1758,1759,https://m.media-amazon.com/images/I/41-H2T7VnuL.jpg,276700,wattage
1779,1780,https://m.media-amazon.com/images/I/41-LuVhf1tL.jpg,276700,wattage
1821,1824,https://m.media-amazon.com/images/I/41-USrsUO8L.jpg,860821,wattage
1844,1847,https://m.media-amazon.com/images/I/41-XNcXwKjL.jpg,860821,wattage
1864,1867,https://m.media-amazon.com/images/I/41-dp0nagbL.jpg,746096,wattage
1875,1878,https://m.media-amazon.com/images/I/41-gIL2y4tL.jpg,955292,wattage
1876,1879,https://m.media-amazon.com/images/I/41-ge0hveJL.jpg,641642,wattage
1935,1938,https://m.media-amazon.com/images/I/41-wpP-3LJL.jpg,860821,wattage
1938,1941,https://m.media-amazon.com/images/I/41-wx+xn-YL.jpg,407921,wattage
1950,1954,https://m.media-amazon.com/images/I/41-yzvCYUNL.jpg,407921,wattage
1981,1985,https://m.media-amazon.com/images/I/4102kjq8WNL.jpg,276700,wattage
2000,2004,https://m.media-amazon.com/images/I/4107YHaKHYL.jpg,348551,wattage
2007,2011,https://m.media-amazon.com/images/I/4109-NGXuyL.jpg,883833,wattage
2055,2059,https://m.media-amazon.com/images/I/410LZogF11L.jpg,641642,wattage
2090,2094,https://m.media-amazon.com/images/I/410UW1Au8-L.jpg,892291,wattage
2095,2099,https://m.media-amazon.com/images/I/410VVt57KRL.jpg,186035,wattage
2104,2108,https://m.media-amazon.com/images/I/410XyLNvgzL.jpg,746096,wattage
2114,2118,https://m.media-amazon.com/images/I/410Zdh6FyLL.jpg,416664,wattage
2121,2125,https://m.media-amazon.com/images/I/410bxTTGAaL.jpg,957050,wattage
2132,2136,https://m.media-amazon.com/images/I/410eM1qXPtL.jpg,957050,wattage
2135,2139,https://m.media-amazon.com/images/I/410epO05zuL.jpg,883833,wattage
2140,2144,https://m.media-amazon.com/images/I/410fPNCKjvL.jpg,219211,wattage
2144,2148,https://m.media-amazon.com/images/I/410fcUFxEKL.jpg,416664,wattage
2163,2167,https://m.media-amazon.com/images/I/410kqhlFymL.jpg,883833,wattage
2173,2177,https://m.media-amazon.com/images/I/410mDlstcOL.jpg,900671,wattage
2182,2186,https://m.media-amazon.com/images/I/410nXZdMcgL.jpg,306956,wattage
2221,2225,https://m.media-amazon.com/images/I/410yF95hlmL.jpg,412008,wattage
2237,2241,https://m.media-amazon.com/images/I/4110DZ2kuWL.jpg,641642,wattage
2241,2245,https://m.media-amazon.com/images/I/4110RGF-8PS.jpg,957050,wattage
2256,2260,https://m.media-amazon.com/images/I/4113e0ekB1L.jpg,641642,wattage
2259,2263,https://m.media-amazon.com/images/I/4113h9h6iKL.jpg,648011,wattage
2272,2276,https://m.media-amazon.com/images/I/4117oWk7fwL.jpg,883833,wattage
2273,2277,https://m.media-amazon.com/images/I/4118-xW2QGL.jpg,900671,wattage
2283,2287,https://m.media-amazon.com/images/I/411AQmPNkLL.jpg,860821,wattage
2291,2295,https://m.media-amazon.com/images/I/411CDg3w01L.jpg,641642,wattage
2320,2324,https://m.media-amazon.com/images/I/411JtaKCcyL.jpg,641642,wattage
2344,2348,https://m.media-amazon.com/images/I/411QpCzvifS.jpg,416664,wattage
2348,2352,https://m.media-amazon.com/images/I/411RKZa7FRL.jpg,997176,wattage
2379,2383,https://m.media-amazon.com/images/I/411cElOqbEL.jpg,211213,wattage
2400,2404,https://m.media-amazon.com/images/I/411gx87J6YL.jpg,955292,wattage
2427,2431,https://m.media-amazon.com/images/I/411nQzMBI6L.jpg,997176,wattage
2432,2436,https://m.media-amazon.com/images/I/411oAK22t6L.jpg,883833,wattage
2440,2444,https://m.media-amazon.com/images/I/411pWeh6dxL.jpg,900671,wattage
2447,2451,https://m.media-amazon.com/images/I/411pyq8TWYL.jpg,900671,wattage
2457,2461,https://m.media-amazon.com/images/I/411rFqT40vL.jpg,519155,wattage
2476,2480,https://m.media-amazon.com/images/I/411vQhfewQL.jpg,983323,wattage
2485,2489,https://m.media-amazon.com/images/I/411wxgamx5L.jpg,187993,wattage
2507,2511,https://m.media-amazon.com/images/I/4121Ju0k5HL.jpg,648011,wattage
2518,2522,https://m.media-amazon.com/images/I/4123bTYTgdL.jpg,957050,wattage
2522,2526,https://m.media-amazon.com/images/I/41257gD-gEL.jpg,997176,wattage
2538,2542,https://m.media-amazon.com/images/I/4128vzibi2L.jpg,219211,wattage
2560,2564,https://m.media-amazon.com/images/I/412COsQ1VHS.jpg,306956,wattage
2566,2570,https://m.media-amazon.com/images/I/412D86w85ML.jpg,900671,wattage
2576,2580,https://m.media-amazon.com/images/I/412EwDfExiL.jpg,957050,wattage
2579,2583,https://m.media-amazon.com/images/I/412F81-KlbL.jpg,860821,wattage
2613,2617,https://m.media-amazon.com/images/I/412NMnIZIoL.jpg,641642,wattage
2624,2628,https://m.media-amazon.com/images/I/412Rz53b+NL.jpg,648011,wattage
2629,2633,https://m.media-amazon.com/images/I/412TNvV0tBL.jpg,525429,wattage
2640,2644,https://m.media-amazon.com/images/I/412WDk9RryL.jpg,883833,wattage
2649,2653,https://m.media-amazon.com/images/I/412Xh0rjtzS.jpg,641642,wattage
2681,2685,https://m.media-amazon.com/images/I/412djTpeQwS.jpg,276700,wattage
2685,2689,https://m.media-amazon.com/images/I/412eCavN+QL.jpg,186035,wattage
2730,2734,https://m.media-amazon.com/images/I/412oV6+ngqL.jpg,983323,wattage
2731,2735,https://m.media-amazon.com/images/I/412oYgQOeJL.jpg,276700,wattage
2733,2737,https://m.media-amazon.com/images/I/412oa1IYMRS.jpg,900671,wattage
2755,2759,https://m.media-amazon.com/images/I/412uD2z1fFS.jpg,187993,wattage
2774,2778,https://m.media-amazon.com/images/I/412yPi9oBvL.jpg,922709,wattage
2809,2813,https://m.media-amazon.com/images/I/4134sssCPvL.jpg,900671,wattage
2812,2816,https://m.media-amazon.com/images/I/4135YumGvkS.jpg,883833,wattage
2822,2826,https://m.media-amazon.com/images/I/4139LpCqrmL.jpg,997176,wattage
2825,2829,https://m.media-amazon.com/images/I/4139bt+m1pL.jpg,928606,wattage
2829,2833,https://m.media-amazon.com/images/I/413AimD4jML.jpg,478428,wattage
2841,2845,https://m.media-amazon.com/images/I/413DIVnpHGL.jpg,957050,wattage
2859,2863,https://m.media-amazon.com/images/I/413G6xrC8SL.jpg,276700,wattage
2862,2866,https://m.media-amazon.com/images/I/413GLpsq5cL.jpg,219211,wattage
2891,2896,https://m.media-amazon.com/images/I/413PxAZHS2L.jpg,348551,wattage
2912,2917,https://m.media-amazon.com/images/I/413VnXTzGgL.jpg,187993,wattage
2949,2954,https://m.media-amazon.com/images/I/413dXQp2lbL.jpg,983323,wattage
2951,2956,https://m.media-amazon.com/images/I/413dbb-DqOL.jpg,186035,wattage
2973,2978,https://m.media-amazon.com/images/I/413nKjm1E0L.jpg,928606,wattage
2984,2989,https://m.media-amazon.com/images/I/413sasRL-LL.jpg,860821,wattage
2992,2997,https://m.media-amazon.com/images/I/413uwAzOowL.jpg,641642,wattage
3008,3013,https://m.media-amazon.com/images/I/414+zrh--2L.jpg,860821,wattage
3010,3015,https://m.media-amazon.com/images/I/414-Rd17x+L.jpg,997176,wattage
3013,3018,https://m.media-amazon.com/images/I/414-WpLGMtL.jpg,641642,wattage
3030,3035,https://m.media-amazon.com/images/I/4142EiQ-CtL.jpg,306956,wattage
3034,3039,https://m.media-amazon.com/images/I/4142SV60C4L.jpg,983323,wattage
3046,3051,https://m.media-amazon.com/images/I/4148kWJLW-L.jpg,416664,wattage
3057,3062,https://m.media-amazon.com/images/I/414ArHQhkzL.jpg,641642,wattage
3070,3075,https://m.media-amazon.com/images/I/414FxzHmvoS.jpg,763141,wattage
3077,3082,https://m.media-amazon.com/images/I/414GoBCrgbL.jpg,219211,wattage
3096,3101,https://m.media-amazon.com/images/I/414MOyZFs0L.jpg,955292,wattage
3116,3121,https://m.media-amazon.com/images/I/414S3c54IeL.jpg,318770,wattage
3120,3125,https://m.media-amazon.com/images/I/414TK2Mz6XL.jpg,407921,wattage
3141,3146,https://m.media-amazon.com/images/I/414ZJEXPiRL.jpg,478428,wattage
3142,3147,https://m.media-amazon.com/images/I/414a-IKR7HL.jpg,883833,wattage
3170,3176,https://m.media-amazon.com/images/I/414hazrRaaL.jpg,957050,wattage
3177,3183,https://m.media-amazon.com/images/I/414i4LIUxiL.jpg,860821,wattage
3188,3194,https://m.media-amazon.com/images/I/414j-mg2Z1L.jpg,276700,wattage
3191,3197,https://m.media-amazon.com/images/I/414jrPwTXyL.jpg,997176,wattage
3194,3200,https://m.media-amazon.com/images/I/414k5AZwXHL.jpg,928606,wattage
3205,3211,https://m.media-amazon.com/images/I/414nNwaFrjL.jpg,641642,wattage
3210,3216,https://m.media-amazon.com/images/I/414qGK0TK-L.jpg,883833,wattage
3216,3222,https://m.media-amazon.com/images/I/414qkB5tH0L.jpg,306956,wattage
3233,3239,https://m.media-amazon.com/images/I/414tnFqMPHL.jpg,124643,wattage
3238,3244,https://m.media-amazon.com/images/I/414wzxmaLFS.jpg,746096,wattage
3247,3253,https://m.media-amazon.com/images/I/414xRb9FA9L.jpg,763141,wattage
3248,3254,https://m.media-amazon.com/images/I/414xfNxF90L.jpg,997176,wattage
3260,3266,https://m.media-amazon.com/images/I/4151v2E2AKL.jpg,900671,wattage
3268,3274,https://m.media-amazon.com/images/I/41532s289YL.jpg,957050,wattage
3286,3292,https://m.media-amazon.com/images/I/4158BgdiGiL.jpg,187993,wattage
3322,3328,https://m.media-amazon.com/images/I/415G+TlDa0L.jpg,519155,wattage
3354,3360,https://m.media-amazon.com/images/I/415Rbs1uJ+L.jpg,187993,wattage
3361,3367,https://m.media-amazon.com/images/I/415TrZAysYL.jpg,348551,wattage
3375,3381,https://m.media-amazon.com/images/I/415Wrz5B7qL.jpg,900671,wattage
3392,3398,https://m.media-amazon.com/images/I/415cWa8izpL.jpg,348551,wattage
3409,3415,https://m.media-amazon.com/images/I/415h4dKd01L.jpg,276700,wattage
3421,3427,https://m.media-amazon.com/images/I/415jlpf+-TL.jpg,276700,wattage
3448,3454,https://m.media-amazon.com/images/I/415omJSzfdL.jpg,860821,wattage
3463,3469,https://m.media-amazon.com/images/I/415sHCL-9RL.jpg,752266,wattage
3483,3489,https://m.media-amazon.com/images/I/415xtOr1AjL.jpg,763141,wattage
3515,3521,https://m.media-amazon.com/images/I/4162n0dHbSL.jpg,900671,wattage
3536,3542,https://m.media-amazon.com/images/I/41692KpjI8L.jpg,648011,wattage
3561,3567,https://m.media-amazon.com/images/I/416GROGBBGL.jpg,276700,wattage
3572,3578,https://m.media-amazon.com/images/I/416JS-AQeCS.jpg,983323,wattage
3576,3582,https://m.media-amazon.com/images/I/416JrwRN8JL.jpg,983323,wattage
3594,3600,https://m.media-amazon.com/images/I/416OPXBHy8L.jpg,124643,wattage
3624,3630,https://m.media-amazon.com/images/I/416Xrr5ZREL.jpg,900671,wattage
3634,3640,https://m.media-amazon.com/images/I/416aKwKJwML.jpg,900671,wattage
3648,3654,https://m.media-amazon.com/images/I/416cyFjX9pL.jpg,306956,wattage
3705,3711,https://m.media-amazon.com/images/I/416qVkLTG8L.jpg,860821,wattage
3711,3717,https://m.media-amazon.com/images/I/416upIucksL.jpg,746096,wattage
3714,3720,https://m.media-amazon.com/images/I/416v6Rt0peL.jpg,276700,wattage
3737,3743,https://m.media-amazon.com/images/I/417-7gB1STL.jpg,997176,wattage
3743,3749,https://m.media-amazon.com/images/I/4171k0n75BS.jpg,957050,wattage
3767,3773,https://m.media-amazon.com/images/I/4176t7ov25L.jpg,219211,wattage
3802,3808,https://m.media-amazon.com/images/I/417FSrjHu0L.jpg,997176,wattage
3804,3810,https://m.media-amazon.com/images/I/417FaWI9yyL.jpg,276700,wattage
3821,3827,https://m.media-amazon.com/images/I/417IXQgm5XL.jpg,922709,wattage
3828,3834,https://m.media-amazon.com/images/I/417JUdl8j5L.jpg,318770,wattage
3844,3851,https://m.media-amazon.com/images/I/417OpD97oiL.jpg,746096,wattage
3920,3929,https://m.media-amazon.com/images/I/417fWUrG5OL.jpg,983323,wattage
3938,3947,https://m.media-amazon.com/images/I/417iu9H2-YL.jpg,276700,wattage
3964,3973,https://m.media-amazon.com/images/I/417qbCOB5ZL.jpg,219211,wattage
3966,3975,https://m.media-amazon.com/images/I/417sIBWtfxL.jpg,276700,wattage
3976,3985,https://m.media-amazon.com/images/I/417uPXREzqL.jpg,957050,wattage
3980,3989,https://m.media-amazon.com/images/I/417uaGP-TIL.jpg,187993,wattage
4015,4024,https://m.media-amazon.com/images/I/4183eHAjReL.jpg,407921,wattage
4030,4039,https://m.media-amazon.com/images/I/4185yvMQUIL.jpg,276700,wattage
4059,4068,https://m.media-amazon.com/images/I/418BdKi0FJL.jpg,478428,wattage
4070,4079,https://m.media-amazon.com/images/I/418EiQy10iL.jpg,641642,wattage
4075,4084,https://m.media-amazon.com/images/I/418FU9ylmYL.jpg,219211,wattage
4082,4091,https://m.media-amazon.com/images/I/418HUBljDuL.jpg,983323,wattage
4131,4140,https://m.media-amazon.com/images/I/418TEibq+KL.jpg,997176,wattage
4133,4142,https://m.media-amazon.com/images/I/418V6krSE5L.jpg,219211,wattage
4135,4144,https://m.media-amazon.com/images/I/418VyX3l07L.jpg,883833,wattage
4140,4149,https://m.media-amazon.com/images/I/418Xub+WrRL.jpg,211213,wattage
4143,4152,https://m.media-amazon.com/images/I/418ZAhnKVYL.jpg,211213,wattage
4192,4201,https://m.media-amazon.com/images/I/418jA4AaweL.jpg,318770,wattage
4193,4202,https://m.media-amazon.com/images/I/418jAxHiB7L.jpg,211213,wattage
4202,4211,https://m.media-amazon.com/images/I/418kZaEAZTL.jpg,997176,wattage
4207,4216,https://m.media-amazon.com/images/I/418mNPigjbL.jpg,276700,wattage
4225,4234,https://m.media-amazon.com/images/I/418q-5yYhlL.jpg,746096,wattage
4270,4279,https://m.media-amazon.com/images/I/418zd9ubaSL.jpg,746096,wattage
4272,4281,https://m.media-amazon.com/images/I/419+aSzQw4L.jpg,306956,wattage
4294,4303,https://m.media-amazon.com/images/I/4192L2SJOtL.jpg,900671,wattage
4296,4305,https://m.media-amazon.com/images/I/4192Rhnp8QL.jpg,641642,wattage
4299,4308,https://m.media-amazon.com/images/I/419325xq2xL.jpg,883833,wattage
4323,4332,https://m.media-amazon.com/images/I/4198DfQo2AL.jpg,186035,wattage
4339,4348,https://m.media-amazon.com/images/I/419DuTdUs8L.jpg,883833,wattage
4344,4353,https://m.media-amazon.com/images/I/419Ex6YSavL.jpg,928606,wattage
4360,4369,https://m.media-amazon.com/images/I/419Gq74eC4L.jpg,219211,wattage
4383,4392,https://m.media-amazon.com/images/I/419LG96JJwL.jpg,957050,wattage
4396,4405,https://m.media-amazon.com/images/I/419ODpYIf-L.jpg,763141,wattage
4437,4446,https://m.media-amazon.com/images/I/419aISCrfwL.jpg,860821,wattage
4444,4453,https://m.media-amazon.com/images/I/419cBOvvmCL.jpg,641642,wattage
4451,4460,https://m.media-amazon.com/images/I/419e7cc+RGL.jpg,276700,wattage
4483,4492,https://m.media-amazon.com/images/I/419mFIF0oML.jpg,276700,wattage
4486,4495,https://m.media-amazon.com/images/I/419meVGTqtL.jpg,276700,wattage
4491,4500,https://m.media-amazon.com/images/I/419noS+VbgL.jpg,276700,wattage
4495,4504,https://m.media-amazon.com/images/I/419oJm8JpBL.jpg,957050,wattage
4503,4512,https://m.media-amazon.com/images/I/419pucmLjjL.jpg,883833,wattage
4505,4514,https://m.media-amazon.com/images/I/419pyIax1LL.jpg,219211,wattage
4534,4543,https://m.media-amazon.com/images/I/41A+Fv7A5fL.jpg,957050,wattage
4536,4545,https://m.media-amazon.com/images/I/41A+Gm4yWwL.jpg,318770,wattage
4566,4575,https://m.media-amazon.com/images/I/41A65wGLzIL.jpg,997176,wattage
4597,4606,https://m.media-amazon.com/images/I/41ABVkwRENL.jpg,957050,wattage
4621,4631,https://m.media-amazon.com/images/I/41AIkHYHANL.jpg,186035,wattage
4628,4638,https://m.media-amazon.com/images/I/41AJRYLq9wL.jpg,641642,wattage
4654,4664,https://m.media-amazon.com/images/I/41AOsRyiEOL.jpg,922709,wattage
4673,4683,https://m.media-amazon.com/images/I/41ATU++3rtS.jpg,957050,wattage
4694,4704,https://m.media-amazon.com/images/I/41AXwpmghDS.jpg,478428,wattage
4712,4722,https://m.media-amazon.com/images/I/41AdXqGiimL.jpg,276700,wattage
4713,4723,https://m.media-amazon.com/images/I/41AdY+N9K5L.jpg,900671,wattage
4744,4754,https://m.media-amazon.com/images/I/41Aj1w8XMcL.jpg,276700,wattage
4760,4770,https://m.media-amazon.com/images/I/41AnmM1N8AL.jpg,219211,wattage
4774,4784,https://m.media-amazon.com/images/I/41ArOXWJMIS.jpg,957050,wattage
4778,4788,https://m.media-amazon.com/images/I/41Asx0aCB2L.jpg,983323,wattage
4780,4790,https://m.media-amazon.com/images/I/41AtA14mGRL.jpg,997176,wattage
4783,4793,https://m.media-amazon.com/images/I/41Atnxa-3mS.jpg,957050,wattage
4785,4795,https://m.media-amazon.com/images/I/41Au8zS38GL.jpg,860821,wattage
4798,4808,https://m.media-amazon.com/images/I/41Ax7kHcdeL.jpg,957050,wattage
4828,4838,https://m.media-amazon.com/images/I/41B1o9f8-PS.jpg,900671,wattage
4830,4840,https://m.media-amazon.com/images/I/41B1q0b6zpL.jpg,276700,wattage
4849,4859,https://m.media-amazon.com/images/I/41B6dYO599L.jpg,997176,wattage
4862,4872,https://m.media-amazon.com/images/I/41B7m6YrEPL.jpg,648011,wattage
4867,4877,https://m.media-amazon.com/images/I/41B86L9TgbL.jpg,187993,wattage
4880,4890,https://m.media-amazon.com/images/I/41B9qzpeihL.jpg,641642,wattage
4887,4897,https://m.media-amazon.com/images/I/41BAmQuOZbL.jpg,997176,wattage
4888,4898,https://m.media-amazon.com/images/I/41BAyPp5okL.jpg,478428,wattage
4894,4904,https://m.media-amazon.com/images/I/41BBL7vyMWL.jpg,986984,wattage
4922,4932,https://m.media-amazon.com/images/I/41BJqRz5CnL.jpg,641642,wattage
4931,4941,https://m.media-amazon.com/images/I/41BOFdNL23L.jpg,883833,wattage
4954,4964,https://m.media-amazon.com/images/I/41BTG-yiG6L.jpg,983323,wattage
4962,4972,https://m.media-amazon.com/images/I/41BVSi0YWwL.jpg,983323,wattage
4976,4986,https://m.media-amazon.com/images/I/41BXCQpIpxL.jpg,860821,wattage
4982,4992,https://m.media-amazon.com/images/I/41BZXQKFh0L.jpg,187993,wattage
4988,4998,https://m.media-amazon.com/images/I/41BaHshImsS.jpg,641642,wattage
4990,5000,https://m.media-amazon.com/images/I/41BaL4k1bPL.jpg,883833,wattage
5012,5022,https://m.media-amazon.com/images/I/41BgADyLTqL.jpg,860821,wattage
5023,5033,https://m.media-amazon.com/images/I/41BhYRUtRsS.jpg,416664,wattage
5039,5049,https://m.media-amazon.com/images/I/41BlBHQy7RL.jpg,412008,wattage
5043,5053,https://m.media-amazon.com/images/I/41Blso3D++L.jpg,957050,wattage
5066,5076,https://m.media-amazon.com/images/I/41BryM0pySL.jpg,957050,wattage
5069,5079,https://m.media-amazon.com/images/I/41Bs14L0vmL.jpg,641642,wattage
5076,5086,https://m.media-amazon.com/images/I/41Bsdtv+fFL.jpg,187993,wattage
5086,5096,https://m.media-amazon.com/images/I/41BvHrCX+SL.jpg,187993,wattage
5113,5123,https://m.media-amazon.com/images/I/41C0LZJbuLL.jpg,860821,wattage
5119,5129,https://m.media-amazon.com/images/I/41C0eJg+cuL.jpg,641642,wattage
5131,5141,https://m.media-amazon.com/images/I/41C3C8CDWPL.jpg,860821,wattage
5143,5153,https://m.media-amazon.com/images/I/41C5xhm0p3L.jpg,276700,wattage
5154,5164,https://m.media-amazon.com/images/I/41C8JGoTeHL.jpg,900671,wattage
5172,5182,https://m.media-amazon.com/images/I/41CCP554tkL.jpg,883833,wattage
5186,5196,https://m.media-amazon.com/images/I/41CEX9v7M-L.jpg,211213,wattage
5188,5198,https://m.media-amazon.com/images/I/41CF0fdlN+L.jpg,306956,wattage
